console,gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
Sega,4,Zero Tolerance,54427136beee5a270232445bbfd0341f,"Zero Tolerance (USA, Europe) (Rev A).md",nointro,,usa,,
Sega,501,DEcapAttack,283c180cede3352dabec75fff677052e,"DEcapAttack (USA, Europe, Korea) (En).md",nointro,,usa,"DEcapAttack (USA, Europe, Korea).zip",251613
Sega,170,Columns III: Revenge of Columns,441b7e9c9811e22458660eb73975569c,Columns III (USA).md,nointro,,usa,Columns III (USA).zip,245700
Sega,80,X-Men 2: Clone Wars,b687660446f6e49dfd465cd0ef9f0bc3,"X-Men 2 - Clone Wars (USA, Europe).md",nointro,,usa,"X-Men 2 - Clone Wars (USA, Europe).zip",1169528
Sega,2367,Valis,da1638baec999b2203ac5e5fec31c744,Valis (USA).md,nointro,,usa,,
Sega,19,Ghostbusters,d73f3b9feac4734e9a391aa211a88159,"Ghostbusters (USA, Europe).md",nointro,,usa,"Ghostbusters (USA, Europe).zip",358865
Sega,125,Show do Milhão,c4412773f166b3d75f14fed985bd2239,Show do Milhao (Brazil).md,nointro,,brazil,,
Sega,70,Ultimate Mortal Kombat 3,5a129779699f8b388e97c9c0d703d503,Ultimate Mortal Kombat 3 (USA).md,nointro,,usa,Ultimate Mortal Kombat 3 (USA).zip,3325557
Sega,67,Splatterhouse 3,8c2a9b15ba24b611c895efd49c175ebe,Splatterhouse 3 (USA).md,nointro,,usa,Splatterhouse 3 (USA).zip,1089562
Sega,1438,Crusader of Centy,4ead1c30202dbc10ad3e327f69770570,Crusader of Centy (USA).md,nointro,,usa,Crusader of Centy (USA).zip,1312626
Sega,574,The Punisher,0711541847d139a7dae88958b68f92ee,"Punisher, The (USA).md",nointro,,usa,"Punisher, The (USA).zip",1035917
Sega,226,Arrow Flash,7f8f0a581158a00b6799204c9afe646b,Arrow Flash (USA).md,nointro,,usa,,
Sega,587,Zero Wing,5f4f2fb8c7b8c50efbc6eed57ce3dae3,Zero Wing (Europe).md,nointro,,europe,,
Sega,583,Snow Bros.: Nick & Tom,bc5d2dadfa64e26d851af8c294c38436,Snow Bros. - Nick & Tom (Japan).md,nointro,,japan,,
Sega,60,Mortal Kombat II,c8e887ca9cdde7bde85f324f66d34b2d,Mortal Kombat II (World).md,nointro,,world,Mortal Kombat II (World).zip,2357036
Sega,2364,Gargoyles,182b253e376b3ed4c51be1f87a95aa29,Gargoyles (USA).md,nointro,,usa,,
Sega,289,Last Battle,1164d4b9e1c69c914f68a3f0e126039b,"Last Battle (USA, Europe, Korea) (En).md",nointro,,usa,,
Sega,1404,Steel Empire,9105a05e3e2e0ae261789fdafca676a2,Steel Empire (USA).md,nointro,,usa,Steel Empire (USA).zip,473122
Sega,4228,Devil Crash MD,f93c0545385edce6ccef288ac767c670,Devil Crash MD (Japan).md,nointro,,japan,Devil Crash MD (Japan).zip,387525
Sega,1426,Burning Force,da536d20ac0f0e3a62d9709078690032,Burning Force (USA).md,nointro,,usa,,
Sega,15387,~Homebrew~ Xeno Crisis,50cca5273cdb6d6df36cbd29dbd3ff7f,"Xeno Crisis (World) (En,Ja,Fr,De,Es,It,Nl,Pt) (Aftermarket) (Unl).md",nointro,,world,,
Sega,59,Flicky,805cc0b3724f041126a57a4d956fd251,"Flicky (USA, Europe).md",nointro,,usa,"Flicky (USA, Europe).zip",43430
Sega,4123,Bonanza Bros.,dc3847b07cd94a15b1b9e0fb2ff5db11,"Bonanza Bros. (USA, Europe, Korea) (En) (Rev B).md",nointro,,usa,"Bonanza Bros. (USA, Europe, Korea) (Rev B).zip",204271
Sega,52,Super Street Fighter II: The New Challengers,75950e3aa9357a21715ffe2fa51a454c,Super Street Fighter II (USA).md,nointro,,usa,,
Sega,99,Fatal Labyrinth,f4550e6ca0b6c8a9de2376f85bdc6a8a,"Fatal Labyrinth (USA, Europe).md",nointro,,usa,"Fatal Labyrinth (USA, Europe).zip",103642
Sega,4102,Aero the Acro-Bat,50f04f5c4c10158b757856f3d6845858,Aero the Acro-Bat (USA).md,nointro,,usa,Aero the Acro-Bat (USA).zip,519575
Sega,536,Super Smash T.V.,6858c543dd27b9f1d5aa260a25ab1b83,"Super Smash T.V. (USA, Europe).md",nointro,,usa,,
Sega,290,Captain America and the Avengers,1dc96693afd74e7b0623a6e06fbdcf87,Captain America and the Avengers (USA).md,nointro,,usa,,
Sega,262,Wonder Boy III: Monster Lair,17f53791945ce7ccd83a4e812e3705e4,"Wonder Boy III - Monster Lair (Japan, Europe) (En).md",nointro,,europe,"Wonder Boy III - Monster Lair (Japan, Europe).zip",219533
Sega,240,Truxton,75a42b19e5503c72b21018699314db0b,Truxton (World).md,nointro,,world,Tatsujin ~ Truxton (World).zip,230417
Sega,4239,DUNE: The Battle for Arrakis,d4df66f77d52718798ec07d350d3a3cd,Dune - The Battle for Arrakis (USA).md,nointro,,usa,Dune - The Battle for Arrakis (USA).zip,600792
Sega,2545,Mickey Mania: The Timeless Adventures of Mickey Mouse,965536e24760755413ae316d935710b1,Mickey Mania - The Timeless Adventures of Mickey Mouse (USA).md,nointro,,usa,,
Sega,75,Shining Force II,6473b1505334ef5620d13191c18251fe,Shining Force II (USA).md,nointro,,usa,Shining Force II (USA).zip,1503943
Sega,2439,Gaiares,47e140ae1e70984e6cd638e6e8f8485f,"Gaiares (Japan, USA) (En).md",nointro,,usa,,
Sega,3684,Advanced Busterhawk: Gley Lancer,8bd4a97783cda077c342173df0a9b51e,Advanced Busterhawk Gley Lancer (Japan).md,nointro,,japan,,
Sega,166,Road Rash 3: Tour de Force,dce9b99a3d692cb4463f9f35d278659b,"Road Rash 3 (USA, Europe).md",nointro,,usa,"Road Rash 3 (USA, Europe).zip",1197579
Sega,225,Turbo OutRun,32fb1f12205e350cfe2bb66616043b59,"Turbo OutRun (Japan, Europe) (En).md",nointro,,europe,,
Sega,4418,Rock n' Roll Racing,530c58317b5626fa15b77adab0aacc9d,Rock n' Roll Racing (USA).md,nointro,,usa,,
Sega,143,Beyond Oasis,5a79de198ed6b1ece2518574fe78d962,Beyond Oasis (USA).md,nointro,,usa,Beyond Oasis (USA).zip,1802740
Sega,178,Mighty Morphin Power Rangers,cdcfb24231942f535a18d2097ab5b68e,Mighty Morphin Power Rangers (USA).md,nointro,,usa,,
Sega,4169,Bio-Hazard Battle,2d6764f7a96bb8b640a0d18102756ed2,"Bio Hazard Battle (USA, Europe).md",nointro,,usa,"Bio Hazard Battle (USA, Europe).zip",582520
Sega,571,Midnight Resistance,809534b635e726f57bf1d95f3e6d7468,Midnight Resistance (USA).md,nointro,,usa,Midnight Resistance (USA).zip,345538
Sega,46,Atomic Runner,6ddf32102f20c6f91b0d97bb5da5caad,Atomic Runner (USA).md,nointro,,usa,Atomic Runner (USA).zip,525788
Sega,302,ESWAT: City Under Siege,264d8c7c7b1f476fe6ea98411e3cde35,"ESWAT - City under Siege (USA, Europe) (Rev A).md",nointro,,usa,,
Sega,176,Marble Madness,ab99c73cffd808ddd93c43e2f52cc92d,"Marble Madness (USA, Europe).md",nointro,,usa,,
Sega,31,Fantastic Dizzy,2b3655b2935c727ee6400721fb5b4451,"Fantastic Dizzy (USA, Europe) (En,Fr,De,Es,It).md",nointro,,usa,,
Sega,25,Vectorman,d7171a867739c8ec325aa65b175b0c49,"Vectorman (USA, Europe).md",nointro,,usa,"Vectorman (USA, Europe).zip",1049869
Sega,807,Jurassic Park: Rampage Edition,67c489b34827bb4fae2ba93e8d2a919e,"Jurassic Park - Rampage Edition (USA, Europe).md",nointro,,usa,"Jurassic Park - Rampage Edition (USA, Europe).zip",1007173
Sega,4266,The Great Waldo Search,d568aaed8e044287e5e1fcc0ffe02676,"Great Waldo Search, The (USA).md",nointro,,usa,,
Sega,4237,Dragon's Revenge,f2b7d96aae4b5fdc6a1eac5a045e66c4,"Dragon's Revenge (USA, Europe).md",nointro,,usa,,
Sega,4521,Yuu Yuu Hakusho: Makyo Toitsusen,8130283788f82677ec583b7f627dbf0c,Yu Yu Hakusho - Makyou Toitsusen (Japan).md,nointro,,japan,,
Sega,1360,The Flintstones,60ea3535c8a939d26ded83bde0f4809d,"Flintstones, The (USA) (Taito).md",nointro,,usa,,
Sega,305,Toki: Going Ape Spit,56ba94382fe6f06d05baf77261644ad4,"Toki - Going Ape Spit (USA, Europe).md",nointro,,usa,"Toki - Going Ape Spit (USA, Europe).zip",280817
Sega,7682,~Homebrew~ CrazyBus,8329789cf6137cf0dffdfd503c82e1c3,CrazyBus (World) (Aftermarket) (Unl) (Tom Maneiro).md,homebrew|lostlevel,,world,,
Sega,51,Bubsy in Claws Encounters of the Furred Kind,a603f331d2d8700543a67c60342e38f7,"Bubsy in - Claws Encounters of the Furred Kind (USA, Europe).md",nointro,,usa,,
Sega,2348,Super Fantasy Zone,bd52a3c0097986a473f42dd58279408e,Super Fantasy Zone (Europe).md,nointro,,europe,Super Fantasy Zone (Europe).zip,439212
Sega,4270,Frogger,a5ef16bf634e12cb959da662858bae94,Frogger (USA).md,nointro,,usa,,
Sega,1443,Vectorman 2,9666d682cc7c69b26b834b4d8a949277,Vectorman 2 (USA).md,nointro,,usa,Vectorman 2 (USA).zip,1374240
Sega,5902,Side Pocket,469e1360eb70879b1039a686be9dfc3a,Side Pocket (USA).md,nointro,,usa,,
Sega,12933,Pac-Mania,2256f31ff48f93a5e2f1d03f13c0f024,"Pac-Mania (USA, Europe).md",nointro,,usa,,
Sega,313,The Immortal,469c2c852005972bbcd2b51fdf9d1220,"Immortal, The (USA, Europe).md",nointro,,usa,,
Sega,303,Mercs,4643f5da530463356ce56fae5c346ddc,Mercs (World).md,nointro,,world,,
Sega,4462,Chase H.Q. II,93cacc2d10b6176afa16e4d08ab6ee1c,Chase H.Q. II (USA).md,nointro,,usa,,
Sega,1436,Phantasy Star II,0fa38b12cf0ab0163d865600ac731a9a,"Phantasy Star II (USA, Europe) (Rev A).md",nointro,,usa,"Phantasy Star II (USA, Europe) (Rev A).zip",473053
Sega,126,Show do Milhão: Volume 2,06942fbf9e1c021bb6ce4787fefd5364,Show do Milhao Volume 2 (Brazil).md,nointro,,brazil,,
Sega,349,Spider-Man & Venom: Maximum Carnage,75af3f1e3b16d725cac258bfafaaea8a,Spider-Man . Venom - Maximum Carnage (World).md,nointro,,world,,
Sega,230,Phelios,ab720f3ec45423c794403e9830a00032,Phelios (USA).md,nointro,,usa,Phelios (USA).zip,259714
Sega,4148,The Jungle Book,2e1c1f784c9463152cd1a772f87677af,"Jungle Book, The (USA).md",nointro,,usa,,
Sega,2268,Valis III,a50202da29099f2c9d8b1c629653a718,Valis III (USA).md,nointro,,usa,,
Sega,330,Wings of Wor,911ef3d3909b19609f76f0d70a017d85,Wings of Wor (USA).md,nointro,,usa,,
Sega,8393,~Homebrew~ Fix-it Felix Jr.,38a3555768b31dc2abfc34d20ef546ca,Fix-It Felix Jr. (World) (Aftermarket) (Pirate).md,nointro,,world,,
Sega,33403,~Homebrew~ Old Towers,96216acdb9b8eb86f8fa7209a5cc5619,Old Towers (World) (v1.2) (Aftermarket) (Unl).md,nointro|homebrew|itchio,,world,,
Sega,44,Air Buster,972f4f683356e33b1a4a832f41a34b87,Air Buster (USA).md,nointro,,usa,Air Buster (USA).zip,320022
Sega,317,Rolling Thunder 2,3753ae738edf6f37203763f3a8a6e406,Rolling Thunder 2 (USA).md,nointro,,usa,Rolling Thunder 2 (USA).zip,662240
Sega,203,Toy Story,23dc9770c2044a05c7351cf83a139d74,Toy Story (USA).md,nointro,,usa,Toy Story (USA).zip,2679620
Sega,29,James Pond II - Codename: RoboCod,bb689dd3822853a5417cdec4a3da114b,"James Pond II - Codename - Robocod (USA, Europe).md",nointro,,usa,"James Pond II - Codename - Robocod (USA, Europe).zip",293699
Sega,2413,Mazin Saga: Mutant Fighter,f978463dca8bc6f44f28c665b59965f6,Mazin Saga - Mutant Fighter (USA).md,nointro,,usa,Mazin Saga - Mutant Fighter (USA).zip,687061
Sega,2415,McDonald's Treasure Land Adventure,2346c99595a4f341e39e6ec75fe19908,McDonald's Treasure Land Adventure (USA).md,nointro,,usa,,
Sega,556,Ranger-X,4e8a318ba7f70b42816fbdafd2624bef,Ranger X (USA).md,nointro,,usa,Ranger X (USA).zip,586210
Sega,165,Flashback: The Quest for Identity,385e4e66174a76fd4a05639f24b54562,"Flashback - The Quest for Identity (USA) (En,Fr).md",nointro,,usa,"Flashback - The Quest for Identity (USA) (En,Fr).zip",981670
Sega,4222,Dahna: Megami Tanjou,731b77ec3acab4aaf3b76cd3c8d82a41,Dahna - Megami Tanjou (Japan).md,nointro,,japan,,
Sega,13943,~Homebrew~ Cave Story MD,65a6fbe178dc11e90f0cd53fee20f012,Cave Story - Doukutsu Monogatari (World) (En) (v0.7.0) (Aftermarket) (Unl).md,nointro,,world,,
Sega,81,Space Harrier II,2864c05f9bf67f92af830f2fa7de1d61,Space Harrier II (World).md,nointro,,world,,
Sega,1432,Monster World IV,2640c0b879dd52db3e328c14c36095f0,"Monster World IV (USA, Europe) (En,Ja) (Virtual Console).md",nointro,,usa,,
Sega,5855,Shadow of the Beast,ba07d4050b453d68cb2bd7e28fc8f74c,"Shadow of the Beast (USA, Europe).md",nointro,,usa,,
Sega,1439,Daze Before Christmas,334d109c48ed477ad00eaaf7e38c6813,Daze Before Christmas (Australia).md,nointro,,australia,,
Sega,288,~Prototype~ Ninja Gaiden,148e0a46b6214d5228244c1596041a22,Ninja Gaiden (Japan) (En) (Proto).md,nointro,,japan,,
Sega,184,Art of Fighting,3b878b854302596cb197602878d0cf07,Art of Fighting (USA).md,nointro,,usa,,
Sega,311,Gain Ground,fa43881a792fadf1ab737294fff1bcc3,Gain Ground (USA).md,nointro,,usa,Gain Ground (USA).zip,364937
Sega,74,Top Gear 2,c1d154862f292bd48114b2b6c3265d7a,Top Gear 2 (USA).md,nointro,,usa,,
Sega,619,Ultimate Qix,2de20c45e4d643b7eb96cfba59626a04,Ultimate QIX (USA).md,nointro,,usa,,
Sega,287,Rambo III,d0140fde92f051cde0b986b854f28e99,"Rambo III (USA, Europe, Korea) (En) (Rev A).md",nointro,,usa,,
Sega,24453,~Homebrew~ Mega Man: The Sequel Wars - Episode Red,bff0eb90c2006edade14063d4a2d13cf,Mega Man - The Sequel Wars - Episode Red (World) (v1.1) (Aftermarket) (Pirate).md,nointro,,world,,
Sega,4509,Wiz 'n' Liz: The Frantic Wabbit Wescue,01c9742b0a83a7c135f9ed6948dc7576,Wiz 'N' Liz (USA).md,nointro,,usa,Wiz 'N' Liz (USA).zip,687943
Sega,402,Thunder Force II,2cd56a01eef20b74ab7ea532f9b25a94,"Thunder Force II (USA, Europe).md",nointro,,usa,,
Sega,4372,The Ooze,9a56d0dabe7b7359436923e2b33996ef,"Ooze, The (Japan, USA) (En).md",nointro,,usa,"Ooze, The (Japan, USA).zip",531787
Sega,157,Double Dragon 3: The Arcade Game,783a70fd1a6339d947a2ba8556bd7bba,"Double Dragon 3 - The Arcade Game (USA, Europe).md",nointro,,usa,,
Sega,485,Arcus Odyssey,0cb745c9304423250a418552bc871e64,Arcus Odyssey (USA).md,nointro,,usa,Arcus Odyssey (USA).zip,803442
Sega,154,Doom Troopers,5641bc53143ece5de5d9dbd4e2083dc7,Doom Troopers (USA).md,nointro,,usa,,
Sega,4291,High Seas Havoc,5479601228fd14fefbd1d1fd5fceebed,High Seas Havoc (USA).md,nointro,,usa,,
Sega,113,Hellfire,dbdc25c40b85e488a1e817557e3e375c,Hellfire (USA).md,nointro,,usa,,
Sega,603,Chiki Chiki Boys,b89406ff3537d74f77a4f7e5e71b25b7,"Chiki Chiki Boys (USA, Europe).md",nointro,,usa,,
Sega,338,DJ Boy,6aef0333e2b1a495c867577ccf037493,DJ Boy (USA).md,nointro,,usa,,
Sega,524,~Prototype~ Tetris,ab307f2a1d9f7b42a49f27445f711ba3,Tetris (Japan).md,nointro,,japan,,
Sega,4346,The Lost Vikings,a8dcb5476855a83702e2f49ebd4e2d57,"Lost Vikings, The (USA) (November, 1993).md",nointro,,usa,,
Sega,41,Tiny Toon Adventures: ACME All-Stars,1def1d7dbe4ab6b9e1fc90093292de6a,"Tiny Toon Adventures - ACME All-Stars (USA, Korea) (En).md",nointro,,usa,,
Sega,105,Jurassic Park,fee5032759c495abc72e405c63c90e1f,Jurassic Park (USA).md,nointro,,usa,Jurassic Park (USA).zip,1150913
Sega,8474,Cannon Fodder,80c93623c29ab70da823860a5f46e70c,Cannon Fodder (Europe).md,nointro,,europe,Cannon Fodder (Europe).zip,570511
Sega,4377,OutRun 2019,402a6b80a138eefc426b27c24d4aa3f5,OutRun 2019 (USA).md,nointro,,usa,,
Sega,561,Landstalker: The Treasures of King Nole,04ae2b65f3a11a7504339e60735beed8,Landstalker (USA).md,nointro,,usa,Landstalker (USA).zip,1402406
Sega,177,Paperboy,f185e7700fe58f34d1c2968074760cdc,"Paperboy (USA, Europe).md",nointro,,usa,,
Sega,160,Mutant League Hockey,6a685a81ae70e8724c376779e3a812e4,"Mutant League Hockey (USA, Europe).md",nointro,,usa,"Mutant League Hockey (USA, Europe).zip",867439
Sega,18481,~Unlicensed~ Bomber,fd36dc99f8915416005880427fdae2d9,Bomber (USA) (Sega Gopher).md,nointro,,usa,,
Sega,4140,Batman Returns,ae267331cfe46a61f65f3cbd5abcbe72,Batman Returns (World).md,nointro,,world,,
Sega,622,Space Invaders '91,b12002f1e35c5116dc4a2a8d64b4687e,Space Invaders '91 (USA).md,nointro,,usa,,
Sega,4382,Panorama Cotton,422a285546a9755df77da2840fb2c817,Panorama Cotton (Japan).md,nointro,,japan,,
SNES/Super Famicom,228,Super Mario World,cdd3c8c37322978ca8669b34bc89c804,Super Mario World (USA).sfc,nointro,,usa,SUPER_MARIO_WORLD.zip,345695
SNES/Super Famicom,355,The Legend of Zelda: A Link to the Past,608c22b8ff930c62dc2de54bcd6eba72,"Legend of Zelda, The - A Link to the Past (USA).sfc",nointro,,usa,"Legend of Zelda, The - A Link to the Past (USA).zip",702836
SNES/Super Famicom,466,Donkey Kong Country 2: Diddy's Kong Quest,d323e6bb4ccc85fd7b416f58350bc1a2,"Donkey Kong Country 2 - Diddy's Kong Quest (USA) (En,Fr).sfc",nointro,,usa,"Donkey Kong Country 2 - Diddy's Kong Quest (USA) (En,Fr) (Rev 1).zip",2981626
SNES/Super Famicom,236,Super Metroid,21f3e98df4780ee1c667b84e57d88675,"Super Metroid (Japan, USA) (En,Ja).sfc",nointro,,usa,"Super Metroid (Japan, USA) (En,Ja).zip",1569844
SNES/Super Famicom,319,Chrono Trigger,a2bc447961e52fd2227baed164f729dc,Chrono Trigger (USA).sfc,nointro,,usa,Chrono Trigger (USA).zip,3074628
SNES/Super Famicom,814,Kirby Super Star,cb76ea8ac989e71210c89102d91c6c57,Kirby Super Star (USA).sfc,nointro,,usa,Kirby Super Star (USA).zip,2836221
SNES/Super Famicom,637,Mega Man X,df1cc0c8c8c4b61e3b834cc03366611c,Mega Man X (USA) (Rev 1).sfc,nointro,,usa,Mega Man X (USA) (Rev 1).zip,938278
SNES/Super Famicom,558,Super Mario World 2: Yoshi's Island,cb472164c5a71ccd3739963390ec6a50,Super Mario World 2 - Yoshi's Island (USA).sfc,nointro,,usa,SUPER_MARIO_WORLD_2_–_YOSHI’S_ISLAND.zip,1286396
SNES/Super Famicom,232,Super Mario Kart,7f25ce5a283d902694c52fb1152fa61a,Super Mario Kart (USA).sfc,nointro,,usa,SUPER_MARIO_KART.zip,351251
SNES/Super Famicom,471,Super Mario RPG: Legend of the Seven Stars,d0b68d68d9efc0558242f5476d1c5b81,Super Mario RPG - Legend of the Seven Stars (USA).sfc,nointro,,usa,Super Mario RPG - Legend of the Seven Stars (U) [!].zip,2690072
SNES/Super Famicom,350,Teenage Mutant Ninja Turtles IV: Turtles in Time,807009d25eb31559974daa3e39eeccd7,Teenage Mutant Ninja Turtles IV - Turtles in Time (USA).sfc,nointro,,usa,Teenage Mutant Ninja Turtles IV - Turtles in Time (USA).zip,804800
SNES/Super Famicom,264,EarthBound,a864b2e5c141d2dec1c4cbed75a42a85,EarthBound (USA).sfc,nointro,,usa,EARTHBOUND.zip,2063070
SNES/Super Famicom,379,Aladdin,8e00910312b30663768d907114d301c2,Aladdin (USA).sfc,nointro,,usa,Aladdin (USA).zip,825030
SNES/Super Famicom,473,Donkey Kong Country 3: Dixie Kong's Double Trouble!,120abf304f0c40fe059f6a192ed4f947,"Donkey Kong Country 3 - Dixie Kong's Double Trouble! (USA) (En,Fr).sfc",nointro,,usa,"Donkey Kong Country 3 - Dixie Kong's Double Trouble! (USA) (En,Fr).zip",3193579
SNES/Super Famicom,562,Super Castlevania IV,094f035993e9724647b61ddcba1e9a7a,Super Castlevania IV (USA).sfc,nointro,,usa,SUPER_CASTLEVANIA_IV.zip,845215
SNES/Super Famicom,539,Super Punch-Out!!,97fe7d7d2a1017f8480e60a365a373f0,Super Punch-Out!! (USA).sfc,nointro,,usa,SUPER_PUNCH-OUT!!.zip,1494483
SNES/Super Famicom,648,Street Fighter II Turbo: Hyper Fighting,014863e139f5a9e9fc8ecf59a133223b,Street Fighter II Turbo (USA) (Rev 1).sfc,nointro,,usa,STREET_FIGHTER_II_TURBO.zip,1666814
SNES/Super Famicom,405,Zombies Ate My Neighbors,23c2af7897d9384c4791189b68c142eb,Zombies Ate My Neighbors (USA).sfc,nointro,,usa,ZOMBIES_ATE_MY_NEIGHBORS.zip,602998
SNES/Super Famicom,470,Super Bomberman,d83699a009a62480a7e7e9f1bb5bff6e,Super Bomberman (USA).sfc,nointro,,usa,Super Bomberman (USA).zip,302946
SNES/Super Famicom,400,Secret of Mana,10a894199a9adc50ff88815fd9853e19,Secret of Mana (USA).sfc,nointro,,usa,Secret of Mana (USA).zip,1342305
SNES/Super Famicom,813,Kirby's Dream Land 3,201e7658f6194458a3869dde36bf8ec2,Kirby's Dream Land 3 (USA).sfc,nointro,,usa,KIRBY’S_DREAM_LAND_3.zip,2236436
SNES/Super Famicom,238,Goof Troop,bb6a1198e291c8ae58e9581a4296ed4d,Goof Troop (USA).sfc,nointro,,usa,GOOF_TROOP.zip,344832
SNES/Super Famicom,344,Contra III: The Alien Wars,ede82658dafdd6febbfbe6a9c9082500,Contra III - The Alien Wars (USA).sfc,nointro,,usa,Contra III - The Alien Wars (USA).zip,751582
SNES/Super Famicom,889,Earthworm Jim,25fdebdec0e83132d8f24e9ac5bfc45f,Earthworm Jim (USA).sfc,nointro,,usa,Earthworm Jim (USA).zip,1962521
SNES/Super Famicom,469,Mega Man 7,301d8c4f1b5de2cd10b68686b17b281a,Mega Man 7 (USA).sfc,nointro,,usa,Mega Man 7 (USA).zip,1400363
SNES/Super Famicom,629,Mega Man X2,67905b989b00046db06df3434ed79f04,Mega Man X2 (USA).sfc,nointro,,usa,Mega Man X2 (USA).zip,1002109
SNES/Super Famicom,333,Sunset Riders,1e1b47d5e5b0d9faa5447273a52fc6ea,Sunset Riders (USA).sfc,nointro,,usa,Sunset Riders (USA).zip,769298
SNES/Super Famicom,341,Final Fantasy VI,544311e104805e926083acf29ec664da,Final Fantasy III (USA) (Rev 1).sfc,nointro,,usa,Final Fantasy III (USA) (Rev 1).zip,2243313
SNES/Super Famicom,323,Final Fight 3,1288de058352d6f9c3ba146a61581555,Final Fight 3 (USA).sfc,nointro,,usa,Final Fight 3 (USA).zip,1834637
SNES/Super Famicom,392,Arkanoid: Doh It Again,03d30ca9aaa89738640cf14532ddfe6c,Arkanoid - Doh It Again (USA).sfc,nointro,,usa,Arkanoid - Doh It Again (USA).zip,233142
SNES/Super Famicom,270,ActRaiser,635d5d7dd2aad4768412fbae4a32fd6e,ActRaiser (USA).sfc,nointro,,usa,ActRaiser (USA).zip,685275
SNES/Super Famicom,1192,Street Fighter II: The World Warrior,"a5adb1ab3daa665a58ad6ad1111d8f5b
",Street Fighter II (USA).sfc,nointro,,usa,Street Fighter II - The World Warrior (Europe).zip,1320387
SNES/Super Famicom,1103,Pocky & Rocky,e74e067787723bc54093a9c03f290e5d,Pocky & Rocky (USA).sfc,nointro,,usa,Pocky & Rocky (USA).zip,706042
SNES/Super Famicom,401,Super Star Wars,744b9d1a382adfabf0515d6d0e5dfed7,Super Star Wars (USA) (Rev 1).sfc,nointro,,usa,Super Star Wars (USA) (Rev 1).zip,873157
SNES/Super Famicom,300,Castlevania: Dracula X,dc629be2ee515461315cde57210e36c0,Castlevania - Dracula X (USA).sfc,nointro,,usa,Castlevania - Dracula X (U) [!].zip,1265796
SNES/Super Famicom,1216,Super Ghouls 'n Ghosts,19b2d7a555ecef4c453a819e67e61574,Super Ghouls 'N Ghosts (USA).sfc,nointro,,usa,Super Ghouls 'N Ghosts (USA).zip,667895
SNES/Super Famicom,582,Ultimate Mortal Kombat 3,0644da71f79d405a22934daa1474cefc,Ultimate Mortal Kombat 3 (USA).sfc,nointro,,usa,ULTIMATE_MORTAL_KOMBAT_3.zip,3446384
SNES/Super Famicom,887,E.V.O.: Search for Eden,2ffd5027d32f0ec5326981ee1be1ca32,E.V.O. - Search for Eden (USA).sfc,nointro,,usa,E.V.O. - Search for Eden (USA).zip,1209370
SNES/Super Famicom,1034,Mighty Morphin Power Rangers,c0a6ae7a3cff034232cb23d765bcb36d,Mighty Morphin Power Rangers (USA).sfc,nointro,,usa,Mighty Morphin Power Rangers (USA).zip,1085876
SNES/Super Famicom,468,Final Fight 2,262616f80a6c194527d41e2c72b61aca,Final Fight 2 (USA).sfc,nointro,,usa,Final Fight 2 (USA).zip,799057
SNES/Super Famicom,878,The Lion King,6a5b2f9bde72f7d72db7dfe9afd0f47a,"Lion King, The (USA).sfc",nointro,,usa,"Lion King, The (USA).zip",2143498
SNES/Super Famicom,351,Star Fox,9dce6a9dcbe4e304d67b9e8fd8999e7e,Star Fox (USA).sfc,nointro,,usa,Star Fox (USA).zip,619747
SNES/Super Famicom,815,Tetris Attack,44bb94606356f1c0965e12bbc50866b3,"Tetris Attack (USA) (En,Ja).sfc",nointro,,usa,"Tetris Attack (USA) (En,Ja).zip",731882
SNES/Super Famicom,945,Illusion of Gaia,a7c7a76b4d6f6df389bd631757b91b76,Illusion of Gaia (USA).sfc,nointro,,usa,Illusion of Gaia (USA).zip,1648231
SNES/Super Famicom,237,Rock n' Roll Racing,1978359063c02ad2badd3c0e993aca14,Rock N' Roll Racing (USA).sfc,nointro,,usa,Rock N' Roll Racing (USA).zip,760913
SNES/Super Famicom,1374,Super Bomberman 4,df33e261104efee409de8f294d80ad6e,Super Bomberman 4 (Japan).sfc,nointro,,japan,Super Bomber Man 4 (Japan).zip,912500
SNES/Super Famicom,1233,Super Smash T.V.,975074b66b9a993648142e2bcd8a02cf,Super Smash T.V. (USA).sfc,nointro,,usa,Super Smash T.V. (USA).zip,372486
SNES/Super Famicom,1168,Soul Blazer,83cf41d53a1b94aeea1a645037a24004,Soul Blazer (USA).sfc,nointro,,usa,Soul Blazer (USA).zip,834162
SNES/Super Famicom,242,Terranigma,d202156549f981f6dafc759575dd6e67,Terranigma (Europe).sfc,nointro,,europe,Terranigma (Europe).zip,2961839
SNES/Super Famicom,830,The Adventures of Batman & Robin,517a88892164b47c2821c0708ad08b58,"Adventures of Batman & Robin, The (USA).sfc",nointro,,usa,"Adventures of Batman & Robin, The (USA).zip",1425979
SNES/Super Famicom,436,Blackthorne,ee33097d436b4901a71f7e4c9a5cb409,Blackthorne (USA).sfc,nointro,,usa,Blackthorne (USA).zip,707267
SNES/Super Famicom,2132,Doom,e218531fe541b05cf44c2667e101d117,Doom (USA).sfc,nointro,,usa,Doom.zip,1352766
SNES/Super Famicom,340,Wild Guns,94d30063d9b17567d32079e766251569,Wild Guns (USA).sfc,nointro,,usa,Wild Guns (USA).zip,707241
