gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
4726,Trouble Shooter,f29c5049a48f37a37b811a22dc731e3c,Trouble Shooter (USA).md,nointro,,usa,Trouble Shooter (USA).zip,304620
65,Shining Force,5111aa25931e6789ce4972bc6bafaa04,Shining Force (USA).md,nointro,,usa,Shining Force (USA).zip,1175666
3108,Battle Mania Daiginjou,1ffe5b490cddeb691e3add6947024f83,"Battle Mania Daiginjou (Japan, Korea) (Ja).md",nointro,,japan,,
156,Boogerman: A Pick and Flick Adventure,265a10bf2ea2d1ee30e6cde631d54474,Boogerman - A Pick and Flick Adventure (USA).md,nointro,,usa,,
50,Phantasy Star IV: The End of the Millennium,84cbd0ff47f3c8e9d21d2c2fc39185fa,Phantasy Star IV (USA).md,nointro,,usa,Phantasy Star IV (USA).zip,2389153
221,Dynamite Headdy,d11ec9b230e88403cd75ef186a884c97,"Dynamite Headdy (USA, Europe).md",nointro,,usa,"Dynamite Headdy (USA, Europe).zip",1397080
10229,Street Fighter II: Special Champion Edition,94c07e0d90ecb7a7745d5eec376b1d61,Street Fighter II' - Special Champion Edition (USA).md,nointro,,usa,,
295,Bishoujo Senshi Sailor Moon,b5365025a46a2781c63e254345268bf1,Bishoujo Senshi Sailor Moon (Japan).md,nointro,,japan,,
26,Cool Spot,74aeac0e83d75842ebee4cb86a89acd1,Cool Spot (USA).md,nointro,,usa,,
4247,Elemental Master,9b04970a603ace521c7cca2acaf69804,Elemental Master (USA).md,nointro,,usa,Elemental Master (USA).zip,406860
4,Zero Tolerance,54427136beee5a270232445bbfd0341f,"Zero Tolerance (USA, Europe) (Rev A).md",nointro,,usa,,
